<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dc8a4357d598e0a34a08d09d88ec22280f5f39a62e9790eb090b508310d4322d
size 32387
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,01/12/2019,4,Other,500,1300,900,
,02/12/2019,4,Other,500,1200,850,
,15/12/2019,4,Other,500,1200,850,
,22/12/2019,9,Other,500,1200,850,
,29/12/2019,7,Other,300,800,550,
Akluj,02/12/2019,2,Other,1000,2200,1400,
,04/12/2019,2,Other,1000,2000,1500,
,05/12/2019,1,Other,1500,2000,1800,
,06/12/2019,1,Other,1000,1700,1500,
,07/12/2019,1,Other,1000,2000,1500,
,08/12/2019,1,Other,1000,2000,1500,
,09/12/2019,2,Other,1500,2200,1800,
,11/12/2019,2,Other,1000,1500,1100,
,12/12/2019,1,Other,1000,2300,1500,
,13/12/2019,2,Other,1000,2000,1400,
,14/12/2019,1,Other,1000,2000,1500,
,15/12/2019,2,Other,1000,2000,1500,
,16/12/2019,2,Other,1000,2200,1500,
,18/12/2019,2,Other,1000,1500,1200,
,19/12/2019,1,Other,1000,2000,1500,
,20/12/2019,2,Other,1000,2000,1500,
,21/12/2019,1,Other,1000,2200,1500,
,22/12/2019,1,Other,1200,2000,1800,
,23/12/2019,2,Other,1500,2500,2000,
,25/12/2019,1,Other,1000,2000,1500,
,26/12/2019,2,Other,1000,2100,1500,
,27/12/2019,2,Other,1000,2400,1700,
,28/12/2019,1,Other,1500,2300,2000,
,29/12/2019,2,Other,1000,2000,1400,
,30/12/2019,2,Other,1000,1500,1300,
Amrawati(Frui & Veg. Market),01/12/2019,22,Local,1000,1400,1200,
,02/12/2019,23,Local,1000,1400,1200,
,03/12/2019,24,Local,1000,1600,1300,
,04/12/2019,27,Local,1000,1200,1100,
,06/12/2019,21,Local,1000,1400,1200,
,07/12/2019,22,Local,1000,1400,1200,
,08/12/2019,21,Local,1000,1400,1200,
,09/12/2019,22,Local,1000,1400,1200,
,10/12/2019,23,Local,1000,1400,1200,
,11/12/2019,23,Local,1200,1400,1250,
,13/12/2019,26,Local,1000,1400,1200,
,14/12/2019,27,Local,1000,1400,1200,
,15/12/2019,26,Local,800,1200,1000,
,16/12/2019,30,Local,600,1200,900,
,17/12/2019,30,Local,800,1200,1000,
,18/12/2019,30,Local,1000,1400,1200,
,20/12/2019,24,Local,800,1000,900,
,21/12/2019,31,Local,800,1200,1000,
,22/12/2019,30,Local,800,1200,1000,
,23/12/2019,31,Local,600,1000,800,
,24/12/2019,22,Local,600,1000,800,
,25/12/2019,16,Local,600,1000,800,
,27/12/2019,22,Local,800,1000,900,
,28/12/2019,21,Local,800,1000,900,
,29/12/2019,23,Local,800,1200,1000,
,30/12/2019,35,Local,800,1200,1000,
,31/12/2019,25,Local,1000,1200,1100,
Aurangabad,01/12/2019,16,Other,400,900,650,
,02/12/2019,17,Other,300,700,500,
,03/12/2019,17,Other,700,800,750,
,04/12/2019,14,Other,400,700,550,
,05/12/2019,21,Other,300,600,450,
,07/12/2019,18,Other,500,750,625,
,08/12/2019,16,Other,300,400,350,
,09/12/2019,12,Other,400,700,550,
,10/12/2019,7,Other,400,700,550,
,11/12/2019,10,Other,300,500,400,
,12/12/2019,16,Other,300,500,400,
,14/12/2019,18,Other,200,1000,600,
,15/12/2019,19,Other,400,900,650,
,16/12/2019,9,Other,400,800,600,
,17/12/2019,14,Other,500,1100,800,
,18/12/2019,12,Other,300,1000,650,
,19/12/2019,21,Other,300,500,400,
,21/12/2019,10,Other,500,1000,750,
,22/12/2019,12,Other,300,1200,750,
,23/12/2019,12,Other,350,650,500,
,24/12/2019,13,Other,400,600,500,
,26/12/2019,12,Other,150,550,350,
,28/12/2019,12,Other,400,650,525,
,29/12/2019,11,Other,350,550,450,
,30/12/2019,13,Other,300,500,400,
,31/12/2019,11,Other,700,1300,1000,
Chandrapur(Ganjwad),01/12/2019,42,Other,700,1200,1000,
,02/12/2019,49,Other,700,1200,1000,
,03/12/2019,14,Other,700,1500,1000,
,04/12/2019,47,Other,1000,1500,1200,
,06/12/2019,73,Other,1000,1500,1200,
,07/12/2019,38,Other,500,1500,1000,
,08/12/2019,10,Other,700,1500,1000,
,09/12/2019,35,Other,500,1500,1000,
,10/12/2019,61,Other,1000,1500,1200,
,11/12/2019,69,Other,1000,1500,1200,
,12/12/2019,38,Other,500,1200,1000,
,13/12/2019,63,Other,800,1200,1000,
,15/12/2019,51,Other,800,1200,1000,
,17/12/2019,40,Other,500,1000,700,
,18/12/2019,54,Other,500,1000,800,
,20/12/2019,44,Other,500,1000,700,
,21/12/2019,28,Other,500,1000,700,
,25/12/2019,45,Other,400,800,600,
,26/12/2019,54,Other,400,800,600,
,31/12/2019,47,Other,500,1000,700,
Chandvad,01/12/2019,2,Local,250,1100,875,
,02/12/2019,1,Local,350,1000,725,
,04/12/2019,2,Local,300,950,675,
,05/12/2019,2,Local,450,800,625,
,07/12/2019,1,Local,250,800,675,
,08/12/2019,2,Local,300,825,675,
,09/12/2019,2,Local,350,1125,875,
,11/12/2019,1,Local,400,1300,1125,
,12/12/2019,3,Local,250,750,500,
,14/12/2019,1,Local,200,1050,825,
,15/12/2019,1,Local,300,1300,875,
,16/12/2019,3,Local,250,800,500,
,18/12/2019,2,Local,350,900,650,
,19/12/2019,1,Local,250,800,500,
,20/12/2019,1,Local,450,625,500,
,21/12/2019,2,Local,375,850,500,
,22/12/2019,2,Local,200,800,675,
,23/12/2019,1,Local,350,825,675,
,25/12/2019,2,Local,250,1255,750,
,26/12/2019,3,Local,250,600,500,
,27/12/2019,1,Local,250,500,350,
,28/12/2019,1,Local,450,1000,750,
,29/12/2019,2,Local,500,1000,725,
,30/12/2019,2,Local,300,1150,700,
Ghoti,02/12/2019,1,Other,900,950,925,
,03/12/2019,6,Other,900,1080,990,
,04/12/2019,4,Other,1800,1900,1850,
,05/12/2019,5,Other,900,1000,950,
,06/12/2019,3,Other,900,1000,950,
,07/12/2019,6,Other,900,1000,950,
,09/12/2019,3,Other,800,1000,900,
,10/12/2019,7,Other,900,1000,950,
,11/12/2019,2,Other,900,1000,950,
,12/12/2019,5,Other,900,1000,950,
,13/12/2019,19,Other,900,1000,950,
,14/12/2019,11,Other,1000,1400,1200,
,16/12/2019,9,Other,800,1000,900,
,17/12/2019,11,Other,900,1000,950,
,18/12/2019,10,Other,900,1000,950,
,19/12/2019,9,Other,2000,2400,2200,
,20/12/2019,13,Other,1000,1200,1100,
,23/12/2019,13,Other,1400,2000,1700,
,24/12/2019,16,Other,1000,2000,1500,
,26/12/2019,15,Other,1000,2000,1500,
,27/12/2019,11,Other,1000,2000,1500,
,28/12/2019,11,Other,1800,2000,1900,
,30/12/2019,10,Other,1800,2000,1900,
,31/12/2019,13,Other,1800,2000,1900,
Islampur,01/12/2019,1,Other,100,140,120,
,03/12/2019,2,Other,100,140,120,
,05/12/2019,1,Other,100,140,120,
,06/12/2019,1,Other,80,120,100,
,10/12/2019,2,Other,50,120,100,
,13/12/2019,2,Other,50,120,100,
,17/12/2019,2,Other,50,120,100,
,20/12/2019,2,Other,50,120,100,
,24/12/2019,2,Other,60,100,80,
,27/12/2019,2,Other,60,100,80,
,29/12/2019,1,Other,80,120,100,
,31/12/2019,2,Other,80,100,90,
Jalgaon,02/12/2019,3,Other,700,1400,900,
,03/12/2019,3,Other,800,1500,1000,
,04/12/2019,3,Other,700,1500,1000,
,05/12/2019,3,Other,1000,1500,1200,
,06/12/2019,2,Other,900,1400,1150,
,09/12/2019,3,Other,700,1500,1000,
,10/12/2019,3,Other,700,1500,1000,
,11/12/2019,2,Other,700,1500,1000,
,12/12/2019,3,Other,700,1500,900,
,13/12/2019,3,Other,750,1250,1000,
,14/12/2019,5,Other,800,1300,1000,
,16/12/2019,3,Other,800,1500,1000,
,17/12/2019,2,Other,750,1200,1000,
,18/12/2019,3,Other,700,1400,1000,
,19/12/2019,3,Other,600,1200,800,
,20/12/2019,3,Other,500,1100,700,
,21/12/2019,3,Other,400,1100,700,
,23/12/2019,3,Other,600,1200,800,
,24/12/2019,12,Other,400,700,500,
,26/12/2019,3,Other,400,700,500,
,27/12/2019,3,Other,400,800,600,
,28/12/2019,3,Other,700,1700,1100,
,31/12/2019,3,Other,500,1500,1000,
Junnar(Narayangaon),01/12/2019,9,Local,500,1000,900,
,02/12/2019,19,Local,500,1000,800,
,03/12/2019,18,Local,500,1000,800,
,04/12/2019,25,Local,500,1000,800,
,05/12/2019,22,Local,500,1000,800,
,06/12/2019,18,Local,500,1000,800,
,08/12/2019,20,Local,400,650,500,
,10/12/2019,15,Local,400,650,500,
,11/12/2019,11,Local,400,650,500,
,13/12/2019,6,Local,400,750,600,
,16/12/2019,15,Local,500,1000,800,
,17/12/2019,11,Local,500,2000,1500,
,18/12/2019,9,Local,500,1000,800,
,19/12/2019,17,Local,500,1000,900,
,20/12/2019,10,Local,500,1000,800,
,21/12/2019,13,Local,500,1000,800,
,22/12/2019,11,Local,500,1000,800,
,23/12/2019,12,Local,500,1000,800,
,24/12/2019,9,Local,500,1000,800,
,25/12/2019,13,Local,400,1600,1200,
,26/12/2019,13,Local,400,700,600,
,27/12/2019,13,Local,80,1400,1200,
,28/12/2019,11,Local,500,1000,800,
,29/12/2019,10,Local,51,701,601,
,31/12/2019,8,Local,500,1000,800,
Kalmeshwar,01/12/2019,2,Other,920,1200,1070,
,03/12/2019,2,Other,715,1000,885,
,04/12/2019,3,Other,710,900,820,
,05/12/2019,2,Other,615,800,725,
,06/12/2019,3,Other,710,900,820,
,07/12/2019,2,Other,815,1000,925,
,08/12/2019,3,Other,375,800,395,
,10/12/2019,2,Other,575,900,845,
,11/12/2019,2,Other,510,800,665,
,12/12/2019,2,Other,715,900,825,
,13/12/2019,3,Other,685,900,825,
,14/12/2019,2,Other,695,900,865,
,15/12/2019,3,Other,625,800,755,
,17/12/2019,2,Other,365,600,525,
,18/12/2019,2,Other,335,600,420,
,19/12/2019,3,Other,250,500,385,
,20/12/2019,3,Other,250,500,365,
,21/12/2019,2,Other,425,600,515,
,22/12/2019,3,Other,235,500,415,
,24/12/2019,2,Other,515,700,625,
,25/12/2019,2,Other,225,400,365,
,26/12/2019,2,Other,415,600,525,
,27/12/2019,3,Other,335,500,415,
,28/12/2019,2,Other,640,900,780,
,29/12/2019,3,Other,625,1000,975,
,31/12/2019,2,Other,715,900,825,
Kamthi,01/12/2019,1,Local,1000,2000,1800,
,02/12/2019,2,Local,500,1200,900,
,03/12/2019,1,Local,1000,1500,1400,
,06/12/2019,1,Local,1000,1500,1400,
,07/12/2019,1,Local,1000,1500,1400,
,08/12/2019,1,Local,1000,1500,1400,
,10/12/2019,1,Local,600,1000,900,
,12/12/2019,1,Local,600,1000,900,
,15/12/2019,2,Local,400,800,700,
,16/12/2019,2,Local,400,700,600,
,17/12/2019,1,Local,600,1000,900,
,18/12/2019,1,Local,400,1000,600,
,19/12/2019,1,Local,600,1000,900,
,21/12/2019,1,Local,600,1000,900,
,22/12/2019,1,Local,600,1000,900,
,25/12/2019,1,Local,500,1000,800,
,26/12/2019,1,Local,600,1000,900,
,29/12/2019,1,Local,600,1000,900,
,30/12/2019,1,Local,600,1000,900,
,31/12/2019,1,Local,600,1000,900,
Karad,01/12/2019,7,Other,800,1200,1200,
,02/12/2019,5,Other,1000,1200,1200,
,03/12/2019,5,Other,500,1200,1200,
,04/12/2019,1,Other,1000,1200,1200,
,05/12/2019,11,Other,800,1000,1000,
,07/12/2019,11,Other,800,1000,1000,
,08/12/2019,7,Other,700,1000,1000,
,09/12/2019,5,Other,700,1000,1000,
,10/12/2019,7,Other,800,1000,1000,
,11/12/2019,11,Other,700,1000,1000,
,12/12/2019,14,Other,800,1000,1000,
,14/12/2019,14,Other,800,1000,1000,
,15/12/2019,7,Other,800,1000,1000,
,16/12/2019,7,Other,1000,1200,1200,
,17/12/2019,7,Other,500,1000,1000,
,18/12/2019,11,Other,800,1200,1200,
,19/12/2019,7,Other,700,1000,1000,
,21/12/2019,5,Other,800,1000,1000,
,22/12/2019,7,Other,700,1000,1000,
,23/12/2019,5,Other,800,1000,1000,
,24/12/2019,9,Other,1000,1500,1500,
,25/12/2019,11,Other,800,1000,1000,
,26/12/2019,5,Other,800,1000,1000,
,28/12/2019,11,Other,600,1200,1200,
,29/12/2019,7,Other,1000,1200,1200,
,30/12/2019,9,Other,800,1000,1000,
,31/12/2019,9,Other,1000,1200,1200,
Khed(Chakan),01/12/2019,24,Other,800,1200,1000,
,03/12/2019,24,Other,800,1200,1000,
,04/12/2019,18,Other,800,1200,1000,
,05/12/2019,26,Other,800,1200,1000,
,06/12/2019,19,Other,600,1200,900,
,07/12/2019,26,Other,600,1000,800,
,10/12/2019,30,Other,600,1000,800,
,11/12/2019,18,Other,800,1200,1000,
,12/12/2019,19,Other,600,1000,800,
,13/12/2019,19,Other,600,1000,800,
,14/12/2019,28,Other,800,1200,1000,
,15/12/2019,27,Other,800,1200,1000,
,17/12/2019,22,Other,600,1200,900,
,18/12/2019,25,Other,800,1200,1000,
,19/12/2019,23,Other,600,1200,900,
,20/12/2019,19,Other,600,1000,800,
,22/12/2019,28,Other,400,800,600,
,24/12/2019,28,Other,400,800,600,
,25/12/2019,22,Other,600,1000,800,
,26/12/2019,25,Other,600,1000,800,
,27/12/2019,25,Other,600,1000,800,
,28/12/2019,21,Other,600,1200,900,
,29/12/2019,21,Other,800,1200,1000,
,31/12/2019,24,Other,800,1200,1000,
Kolhapur,01/12/2019,55,Other,300,1200,750,
,02/12/2019,35,Other,300,1300,800,
,03/12/2019,28,Other,500,1300,900,
,04/12/2019,41,Other,500,1500,1000,
,05/12/2019,60,Other,500,1100,800,
,07/12/2019,59,Other,300,1100,700,
,08/12/2019,47,Other,500,1200,850,
,09/12/2019,43,Other,400,1300,850,
,10/12/2019,40,Other,500,1300,900,
,11/12/2019,54,Other,500,1400,950,
,12/12/2019,33,Other,500,1200,850,
,14/12/2019,56,Other,700,1400,1050,
,15/12/2019,29,Other,500,1500,1000,
,16/12/2019,50,Other,500,1500,1000,
,17/12/2019,27,Other,500,1500,1000,
,18/12/2019,73,Other,500,1200,850,
,19/12/2019,34,Other,500,1300,900,
,21/12/2019,54,Other,500,1300,900,
,22/12/2019,19,Other,500,1400,950,
,23/12/2019,46,Other,500,1300,900,
,24/12/2019,22,Other,500,1300,900,
,25/12/2019,50,Other,500,1300,900,
,26/12/2019,34,Other,500,1300,900,
,28/12/2019,48,Other,500,1400,950,
,29/12/2019,29,Other,500,1600,1050,
,30/12/2019,57,Other,500,1400,950,
,31/12/2019,40,Other,500,1500,1000,
Lasalgaon,02/12/2019,17,Other,200,1060,625,
,03/12/2019,4,Other,250,855,550,
,04/12/2019,4,Other,150,8000,5000,
,05/12/2019,3,Other,150,875,405,
,06/12/2019,4,Other,250,750,625,
,07/12/2019,3,Other,150,750,400,
,09/12/2019,2,Other,155,750,450,
,10/12/2019,3,Other,125,755,700,
,11/12/2019,1,Other,125,755,650,
,12/12/2019,2,Other,155,925,550,
,13/12/2019,3,Other,200,925,750,
,14/12/2019,2,Other,125,945,505,
,16/12/2019,2,Other,100,750,400,
,17/12/2019,2,Other,250,775,500,
,18/12/2019,3,Other,125,955,605,
,19/12/2019,1,Other,375,1000,805,
,20/12/2019,2,Other,100,650,450,
,21/12/2019,4,Other,150,810,500,
,23/12/2019,5,Other,100,950,600,
,24/12/2019,4,Other,100,730,500,
,25/12/2019,4,Other,100,450,350,
,26/12/2019,4,Other,150,750,500,
,27/12/2019,4,Other,150,500,375,
Mangal Wedha,01/12/2019,6,Other,400,1400,900,
,02/12/2019,11,Other,400,1500,1000,
,04/12/2019,9,Other,400,1100,700,
,05/12/2019,6,Other,300,900,700,
,06/12/2019,5,Other,300,1400,900,
,07/12/2019,4,Other,300,1200,900,
,08/12/2019,8,Other,300,2000,1000,
,09/12/2019,11,Other,400,1100,800,
,11/12/2019,3,Other,500,1900,1100,
,12/12/2019,6,Other,500,1200,900,
,13/12/2019,5,Other,400,1100,800,
,15/12/2019,7,Other,300,800,600,
,16/12/2019,8,Other,400,1200,1000,
,18/12/2019,6,Other,500,1100,800,
,19/12/2019,5,Other,300,1400,900,
,20/12/2019,6,Other,500,1200,900,
,21/12/2019,6,Other,500,1100,800,
,22/12/2019,6,Other,500,1200,900,
,23/12/2019,5,Other,400,1200,1000,
,25/12/2019,4,Other,500,2100,1300,
,26/12/2019,11,Other,500,2000,1400,
,27/12/2019,7,Other,300,800,600,
,28/12/2019,4,Other,300,1100,900,
,29/12/2019,4,Other,500,2100,1300,
,30/12/2019,9,Other,100,800,500,
Mumbai,02/12/2019,23, ,NR,NR,NR,
,03/12/2019,78, ,NR,NR,NR,
,04/12/2019,61, ,NR,NR,NR,
,05/12/2019,16, ,NR,NR,NR,
,06/12/2019,47, ,NR,NR,NR,
,07/12/2019,65, ,NR,NR,NR,
,09/12/2019,1, ,NR,NR,NR,
,10/12/2019,91, ,NR,NR,NR,
,11/12/2019,41, ,NR,NR,NR,
,12/12/2019,58, ,NR,NR,NR,
,13/12/2019,40, ,NR,NR,NR,
,14/12/2019,71, ,NR,NR,NR,
,16/12/2019,5, ,NR,NR,NR,
,17/12/2019,385, ,NR,NR,NR,
,18/12/2019,62, ,NR,NR,NR,
,19/12/2019,68, ,NR,NR,NR,
,20/12/2019,60, ,NR,NR,NR,
,21/12/2019,61, ,NR,NR,NR,
,23/12/2019,4, ,NR,NR,NR,
,24/12/2019,77, ,NR,NR,NR,
,25/12/2019,169, ,NR,NR,NR,
,26/12/2019,66, ,NR,NR,NR,
,27/12/2019,33, ,NR,NR,NR,
