<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c2bffcd8b8a5345724d2157989c083deda3daa3165900b5fc2bca1bb187c5bac
size 5572
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Kalikiri,01/01/2020,1.4,Local,460,860,660,
,02/01/2020,1.95,Local,730,1330,1060,
,03/01/2020,7.32,Local,660,1130,930,
,05/01/2020,6.29,Local,660,1130,860,
,08/01/2020,4.29,Local,530,1060,900,
,09/01/2020,5,Local,530,1000,800,
,10/01/2020,6.99,Local,500,1000,850,
,12/01/2020,7.89,Local,660,1000,800,
,13/01/2020,6.13,Local,660,1000,800,
,19/01/2020,4.21,Local,530,1060,800,
,20/01/2020,5.9,Local,530,1000,760,
,21/01/2020,7.38,Local,660,1060,800,
,22/01/2020,6.45,Local,660,1060,800,
,24/01/2020,5.7,Local,660,1000,800,
,25/01/2020,5.7,Local,660,1000,800,
,26/01/2020,5.75,Local,660,1060,800,
,27/01/2020,7.08,Local,460,860,730,
,29/01/2020,7.23,Local,530,930,730,
,30/01/2020,6.53,Local,460,730,660,
,31/01/2020,3.61,Local,530,800,730,
Mulakalacheruvu,01/01/2020,47,Local,700,1100,900,
,02/01/2020,50,Local,800,1200,1000,
,03/01/2020,67,Local,700,1100,1000,
,04/01/2020,80,Local,600,1000,700,
,05/01/2020,72,Local,600,1000,700,
,06/01/2020,69,Local,500,1000,700,
,07/01/2020,77,Local,550,1100,800,
,08/01/2020,84,Local,400,900,600,
,09/01/2020,60,Local,500,1000,700,
,10/01/2020,57,Local,500,700,600,
,11/01/2020,65,Local,500,700,600,
,12/01/2020,70,Local,500,800,600,
,13/01/2020,87,Local,600,1100,800,
,14/01/2020,55,Local,550,1050,750,
,15/01/2020,32,Local,500,700,600,
,16/01/2020,20,Local,500,700,600,
,17/01/2020,25,Local,500,1000,700,
,18/01/2020,57,Local,700,1300,900,
,19/01/2020,45,Local,500,900,700,
,20/01/2020,47,Local,500,1000,700,
,21/01/2020,42,Local,500,850,700,
,22/01/2020,45,Local,500,900,600,
,23/01/2020,40,Local,500,1000,700,
,24/01/2020,50,Local,600,1100,800,
,25/01/2020,37,Local,500,1000,700,
,26/01/2020,40,Local,500,800,600,
,27/01/2020,40,Local,500,850,700,
,28/01/2020,25,Local,500,700,600,
,29/01/2020,35,Local,500,700,600,
,30/01/2020,10,Local,500,700,600,
,31/01/2020,32,Local,500,700,600,
Palamaner,01/01/2020,88.95, ,NR,NR,NR,
,02/01/2020,71.11, ,NR,NR,NR,
,03/01/2020,97.96, ,NR,NR,NR,
,04/01/2020,74.22, ,NR,NR,NR,
,05/01/2020,75.18, ,NR,NR,NR,
,06/01/2020,76.42, ,NR,NR,NR,
,07/01/2020,84.37, ,NR,NR,NR,
,08/01/2020,96.91, ,NR,NR,NR,
,09/01/2020,105.43, ,NR,NR,NR,
,10/01/2020,85.84, ,NR,NR,NR,
,11/01/2020,75.64, ,NR,NR,NR,
,12/01/2020,81.24, ,NR,NR,NR,
,13/01/2020,82.98, ,NR,NR,NR,
,14/01/2020,68.5, ,NR,NR,NR,
,15/01/2020,20.71, ,NR,NR,NR,
,16/01/2020,16.62, ,NR,NR,NR,
,17/01/2020,70.54, ,NR,NR,NR,
,18/01/2020,74.76, ,NR,NR,NR,
,19/01/2020,78.18, ,NR,NR,NR,
,20/01/2020,90.97, ,NR,NR,NR,
,21/01/2020,66.79, ,NR,NR,NR,
,22/01/2020,74.7, ,NR,NR,NR,
,23/01/2020,73.3, ,NR,NR,NR,
,24/01/2020,84.18, ,NR,NR,NR,
,25/01/2020,77.46, ,NR,NR,NR,
,26/01/2020,72.33, ,NR,NR,NR,
,27/01/2020,141.46, ,NR,NR,NR,
,28/01/2020,99.78, ,NR,NR,NR,
,29/01/2020,73.54, ,NR,NR,NR,
,30/01/2020,56.82, ,NR,NR,NR,
,31/01/2020,70.68, ,NR,NR,NR,
Pattikonda,01/01/2020,0.1,Local,200,800,500,
,02/01/2020,0.1,Local,200,732,466,
,03/01/2020,0.1,Local,260,720,460,
,04/01/2020,0.1,Local,200,700,450,
,05/01/2020,0.1,Local,200,764,482,
,06/01/2020,0.1,Local,200,768,417,
,07/01/2020,0.1,Local,200,800,500,
,08/01/2020,0.1,Local,200,800,500,
,09/01/2020,0.1,Local,200,800,500,
,10/01/2020,0.1,Local,200,640,420,
