<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:278c3d9275558d02535b3140e378ae78db0ba8552dd853d36eee8d6b92ba63a3
size 23340
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Eluru(P.Sri.Mkt),RBZ,09/11/2016,5.4,Tomato,1200,1200,1200,
,20/11/2016,7.5,Tomato,1000,1000,1000,
,21/11/2016,7.5,Tomato,1000,1000,1000,
Eluru-II,RBZ,07/11/2016,6.5,Tomato,1200,1200,1200,
,09/11/2016,0.1,Tomato,1200,1200,1200,
,20/11/2016,0.1,Tomato,1000,1000,1000,
,21/11/2016,7.5,Tomato,1000,1000,1000,
Kalikiri,01/11/2016,60,Local,200,400,300,
,02/11/2016,10,Local,200,800,300,
,03/11/2016,66,Local,100,300,200,
,04/11/2016,73.6,Local,100,300,200,
,05/11/2016,5,Local,100,400,200,
,06/11/2016,80,Local,100,300,200,
,07/11/2016,76,Local,100,300,200,
,08/11/2016,101.4,Local,100,300,200,
,09/11/2016,49.2,Local,100,300,200,
,10/11/2016,66,Local,100,300,200,
,11/11/2016,86,Local,100,300,200,
,12/11/2016,2,Local,100,300,200,
,13/11/2016,44,Local,100,300,200,
,14/11/2016,55,Local,100,300,200,
,15/11/2016,62.5,Local,100,300,200,
,16/11/2016,72,Local,100,300,200,
,17/11/2016,71.7,Local,100,300,200,
,18/11/2016,71.5,Local,100,300,200,
,19/11/2016,2,Local,100,300,200,
,20/11/2016,75,Local,100,300,200,
,21/11/2016,84,Local,100,300,200,
,22/11/2016,39,Local,100,300,200,
,23/11/2016,39,Local,100,300,200,
,24/11/2016,60,Local,100,300,200,
,25/11/2016,57.5,Local,200,400,300,
,26/11/2016,12.7,Local,100,300,200,
,27/11/2016,71,Local,200,400,300,
,28/11/2016,43,Local,150,350,250,
,29/11/2016,52.7,Local,150,350,250,
,30/11/2016,71,Local,200,400,300,
Kovvur,07/11/2016,0.1,Deshi,1300,2000,1500,
,08/11/2016,0.1,Deshi,1300,2000,1500,
,12/11/2016,0.1,Deshi,1300,2000,1500,
,13/11/2016,0.1,Deshi,1200,1800,1400,
,14/11/2016,0.1,Deshi,1300,2000,1500,
,20/11/2016,0.1,Deshi,1300,2000,1500,
,21/11/2016,0.1,Deshi,1000,1600,1200,
,26/11/2016,0.1,Deshi,1000,1600,1200,
,29/11/2016,0.1,Deshi,600,1000,800,
Kuppam,01/11/2016,9,Local,250,400,350,
,02/11/2016,8,Local,250,500,300,
,03/11/2016,8.7,Local,250,450,350,
,04/11/2016,8.9,Local,200,400,300,
,05/11/2016,8.5,Local,200,400,300,
,06/11/2016,9.5,Local,180,400,280,
,07/11/2016,8,Local,200,400,300,
,08/11/2016,9,Local,150,380,250,
,09/11/2016,8.9,Local,150,400,270,
,10/11/2016,8,Local,200,400,300,
,11/11/2016,9,Local,180,400,300,
,12/11/2016,9.1,Local,150,370,250,
,13/11/2016,8.5,Local,150,350,250,
,14/11/2016,8,Local,150,350,250,
,15/11/2016,8,Local,150,370,250,
,16/11/2016,8.5,Local,150,350,260,
,17/11/2016,7.5,Local,150,350,250,
,18/11/2016,9,Local,150,350,250,
,19/11/2016,8.2,Local,150,370,250,
,20/11/2016,7,Local,200,400,300,
,21/11/2016,9,Local,150,380,270,
,22/11/2016,7.8,Local,200,400,300,
,23/11/2016,8,Local,200,400,300,
,24/11/2016,7.6,Local,200,420,300,
,25/11/2016,7,Local,200,400,300,
,26/11/2016,8,Local,200,400,300,
,27/11/2016,8.2,Local,200,400,300,
,28/11/2016,6.5,Local,200,450,320,
,29/11/2016,6.5,Local,200,450,320,
,30/11/2016,9,Local,200,400,300,
Madanapalli,01/11/2016,606,Local,360,520,460,
,,,Other,160,320,280,
,02/11/2016,666,Local,360,520,460,
,,,Other,160,320,280,
,03/11/2016,692,Local,300,480,400,
,,,Other,120,260,200,
,04/11/2016,633,Local,300,480,400,
,,,Other,120,260,200,
,05/11/2016,615,Local,360,440,400,
,,,Other,100,320,260,
,06/11/2016,611,Local,300,440,360,
,,,Other,100,280,220,
,07/11/2016,660,Local,300,480,400,
,,,Other,120,260,200,
,08/11/2016,659,Local,300,480,400,
,,,Other,120,260,200,
,09/11/2016,772,Local,300,480,400,
,,,Other,120,260,200,
,10/11/2016,693,Local,300,480,400,
,,,Other,120,260,200,
,11/11/2016,631,Local,300,440,360,
,,,Other,100,280,220,
,12/11/2016,624,Local,300,440,360,
,,,Other,100,280,220,
,13/11/2016,868,Local,200,400,360,
,,,Other,100,260,200,
,14/11/2016,769,Local,300,480,400,
,,,Other,120,260,200,
,15/11/2016,647,Local,460,600,560,
,,,Other,200,420,360,
,16/11/2016,686,Local,380,520,460,
,,,Other,180,340,300,
,17/11/2016,852,Local,300,480,400,
,,,Other,120,260,200,
,18/11/2016,767,Local,380,520,460,
,,,Other,180,340,300,
,19/11/2016,624,Local,300,480,400,
,,,Other,120,260,200,
