<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:667e26affc632019f4e9da14d97b39f6887fb9c1fb5eaa83025994bf95f7d463
size 2613
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Kalikiri,02/08/2020,17.36,Local,500,1200,930,
,03/08/2020,13.56,Local,660,1460,1000,
,04/08/2020,14.04,Local,660,2000,1400,
,05/08/2020,20,Local,600,1800,1400,
,06/08/2020,10.32,Local,600,1560,1330,
,07/08/2020,21.07,Local,700,1800,1530,
,09/08/2020,14.81,Local,690,1660,1000,
,10/08/2020,17.08,Local,600,1660,1000,
,11/08/2020,15.71,Local,660,2000,1330,
,12/08/2020,18.51,Local,730,2200,1660,
,13/08/2020,18.64,Local,600,2000,1530,
Mulakalacheruvu,01/08/2020,92,Local,800,1700,1200,
,02/08/2020,105,Local,750,1650,1150,
,03/08/2020,125,Local,900,1900,1300,
,04/08/2020,167,Local,1000,2000,1400,
,05/08/2020,150,Local,1100,2100,1500,
,06/08/2020,165,Local,1000,2000,1400,
,07/08/2020,147,Local,900,1900,1300,
,08/08/2020,226,Local,800,1800,1200,
,09/08/2020,282,Local,700,1700,1100,
,10/08/2020,303,Local,750,1750,1150,
,11/08/2020,290,Local,700,1700,1100,
,12/08/2020,293,Local,800,1800,1200,
,13/08/2020,254,Local,750,1750,1150,
,14/08/2020,235,Local,900,1900,1300,
Palamaner,01/08/2020,28.5, ,NR,NR,NR,
,02/08/2020,28.35, ,NR,NR,NR,
,03/08/2020,38.16, ,NR,NR,NR,
,04/08/2020,31.95, ,NR,NR,NR,
,05/08/2020,38.38, ,NR,NR,NR,
,06/08/2020,52.63, ,NR,NR,NR,
,07/08/2020,56.04, ,NR,NR,NR,
,09/08/2020,40.6, ,NR,NR,NR,
,10/08/2020,40.53, ,NR,NR,NR,
,12/08/2020,50.79, ,NR,NR,NR,
,13/08/2020,48.33, ,NR,NR,NR,
,14/08/2020,72.58, ,NR,NR,NR,
Pattikonda,04/08/2020,0.1,Local,3000,5000,4000,
,05/08/2020,0.1,Local,1800,2500,2000,
,06/08/2020,0.1,Local,1800,2500,2000,
,07/08/2020,0.1,Local,1500,2500,2000,
,08/08/2020,0.1, ,NR,NR,NR,
,09/08/2020,0.1, ,NR,NR,NR,
,10/08/2020,0.1, ,NR,NR,NR,
,11/08/2020,0.1,Local,2000,3000,2500,
,12/08/2020,0.1,Local,2500,3000,2800,
,13/08/2020,0.1,Local,1500,3000,2000,
,14/08/2020,0.1,Local,1000,2000,1500,
Piler,03/08/2020,0.3,Deshi,2000,3000,2500,
,07/08/2020,0.3,Deshi,750,1250,1000,
Punganur,01/08/2020,158.8, ,NR,NR,NR,
,03/08/2020,171.8, ,NR,NR,NR,
,04/08/2020,180.2, ,NR,NR,NR,
,05/08/2020,148.2, ,NR,NR,NR,
,06/08/2020,138.3, ,NR,NR,NR,
,07/08/2020,145.1, ,NR,NR,NR,
,08/08/2020,110.1, ,NR,NR,NR,
,09/08/2020,96, ,NR,NR,NR,
,11/08/2020,106.2, ,NR,NR,NR,
,12/08/2020,110.3, ,NR,NR,NR,
,13/08/2020,179.3, ,NR,NR,NR,
,14/08/2020,72.8, ,NR,NR,NR,
Vayalapadu,01/08/2020,11.7,Local,520,2200,1280,
,03/08/2020,5.88,Local,880,3400,2120,
,04/08/2020,4.9,Local,1000,3400,2200,
,10/08/2020,11.38,Local,680,3200,1920,
,11/08/2020,12.95,Local,720,3200,1960,
,12/08/2020,13.22,Local,800,3400,2120,
,13/08/2020,13.97,Local,800,3200,2000,
,14/08/2020,13.55, ,NR,NR,NR,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
