<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:731640417f350afa39ca427ed2e98d9358bb7cc6ba93e1c17f2cee6f9176e2bf
size 43245
=======
index,DATE,MANDINAME,STATENAME,VOLATILITY
3,2016-04-01,DAVANGERE,KARNATAKA,0.08716424473709132
4,2016-04-01,JALAUN,UTTAR PRADESH,0.07955908644620174
5,2016-04-01,KANPUR(GRAIN),UTTAR PRADESH,0.07907469946747883
6,2016-04-01,BANGALORE,KARNATAKA,0.06735309811203126
7,2016-04-01,AZADPUR,NCT OF DELHI,0.058549774100837976
10,2016-04-01,AVERAGE,,0.05792125013006547
8,2016-04-01,AZAMGARH,UTTAR PRADESH,0.0531991654909666
9,2016-04-01,LAKHIMPUR,UTTAR PRADESH,0.0499830708451139
0,2016-05-01,HUBLI (AMARAGOL),KARNATAKA,0.2491699707780065
1,2016-05-01,DAVANGERE,KARNATAKA,0.13294355693188215
2,2016-05-01,LUCKNOW,UTTAR PRADESH,0.12556665030318542
3,2016-05-01,AZAMGARH,UTTAR PRADESH,0.10944376660524864
4,2016-05-01,BELGAUM,KARNATAKA,0.10000510229756927
5,2016-05-01,KANNAUJ,UTTAR PRADESH,0.09646106911244602
6,2016-05-01,BANGALORE,KARNATAKA,0.09337107064967193
7,2016-05-01,BASTI,UTTAR PRADESH,0.08808589389695874
8,2016-05-01,GONDA,UTTAR PRADESH,0.08445530719867711
10,2016-05-01,AVERAGE,,0.08115963946265016
9,2016-05-01,AURAIYA,UTTAR PRADESH,0.0730438760707297
0,2016-06-01,KANNAUJ,UTTAR PRADESH,0.17584295220648666
1,2016-06-01,DAVANGERE,KARNATAKA,0.12100266894986092
2,2016-06-01,BANGALORE,KARNATAKA,0.10979350975970326
3,2016-06-01,LUCKNOW,UTTAR PRADESH,0.09064582476113177
4,2016-06-01,MIRZAPUR,UTTAR PRADESH,0.08506086741804586
5,2016-06-01,HUBLI (AMARAGOL),KARNATAKA,0.08396594304653895
6,2016-06-01,AZADPUR,NCT OF DELHI,0.07376742571552546
7,2016-06-01,JALAUN,UTTAR PRADESH,0.07098230968160292
8,2016-06-01,BELGAUM,KARNATAKA,0.0691686167230915
9,2016-06-01,GAZIPUR,UTTAR PRADESH,0.06913619524112381
10,2016-06-01,AVERAGE,,0.06408388381116699
0,2016-07-01,JALAUN,UTTAR PRADESH,0.23490262420331096
1,2016-07-01,HUBLI (AMARAGOL),KARNATAKA,0.12595473550891767
2,2016-07-01,KANPUR(GRAIN),UTTAR PRADESH,0.11974856927240082
3,2016-07-01,MIRZAPUR,UTTAR PRADESH,0.10588801285361127
4,2016-07-01,KANNAUJ,UTTAR PRADESH,0.0989937909718257
5,2016-07-01,DAVANGERE,KARNATAKA,0.08813650371801315
6,2016-07-01,FATEHPUR,UTTAR PRADESH,0.0843005764145411
10,2016-07-01,AVERAGE,,0.07166863083774058
7,2016-07-01,BANGALORE,KARNATAKA,0.07056667512568897
8,2016-07-01,PUKHRAYAN,UTTAR PRADESH,0.07029308850062592
9,2016-07-01,LUCKNOW,UTTAR PRADESH,0.06786309801575481
0,2016-08-01,DAVANGERE,KARNATAKA,0.1747182314198872
1,2016-08-01,HUBLI (AMARAGOL),KARNATAKA,0.1708700896420696
2,2016-08-01,KANPUR(GRAIN),UTTAR PRADESH,0.16530133472424013
3,2016-08-01,JALAUN,UTTAR PRADESH,0.14389571050659605
4,2016-08-01,LASALGAON,MAHARASHTRA,0.11769365609158144
5,2016-08-01,KANNAUJ,UTTAR PRADESH,0.0865677070185782
10,2016-08-01,AVERAGE,,0.06716554892153768
6,2016-08-01,BANGALORE,KARNATAKA,0.06630221850229877
7,2016-08-01,AZADPUR,NCT OF DELHI,0.0629294829013188
8,2016-08-01,BELGAUM,KARNATAKA,0.052915546634404016
9,2016-08-01,BASTI,UTTAR PRADESH,0.04415033769352489
0,2016-09-01,LASALGAON,MAHARASHTRA,0.20497631730350946
1,2016-09-01,BANGALORE,KARNATAKA,0.20356286462330608
2,2016-09-01,DAVANGERE,KARNATAKA,0.14559473961267191
3,2016-09-01,BARABANKI,UTTAR PRADESH,0.13486380582280946
4,2016-09-01,FATEHPUR,UTTAR PRADESH,0.12742155458465854
5,2016-09-01,BELGAUM,KARNATAKA,0.120539343283274
6,2016-09-01,HUBLI (AMARAGOL),KARNATAKA,0.10827849275098923
7,2016-09-01,BASTI,UTTAR PRADESH,0.08354330236391651
8,2016-09-01,PUKHRAYAN,UTTAR PRADESH,0.0823794322159055
10,2016-09-01,AVERAGE,,0.07906136794376432
9,2016-09-01,AZADPUR,NCT OF DELHI,0.0674809694129113
0,2016-10-01,AURAIYA,UTTAR PRADESH,0.24504098776561264
1,2016-10-01,FATEHPUR,UTTAR PRADESH,0.20965212659445684
2,2016-10-01,LASALGAON,MAHARASHTRA,0.16596467885998972
3,2016-10-01,BANGALORE,KARNATAKA,0.13354277865363476
4,2016-10-01,HUBLI (AMARAGOL),KARNATAKA,0.12972582418077816
5,2016-10-01,BAHRAICH,UTTAR PRADESH,0.12760261735504114
6,2016-10-01,AZADPUR,NCT OF DELHI,0.10241721216222782
7,2016-10-01,BARABANKI,UTTAR PRADESH,0.08883083825179744
10,2016-10-01,AVERAGE,,0.08250631065099212
8,2016-10-01,BASTI,UTTAR PRADESH,0.08227619134087166
9,2016-10-01,KANPUR(GRAIN),UTTAR PRADESH,0.08069996705024897
0,2016-11-01,HUBLI (AMARAGOL),KARNATAKA,0.2507183993834708
1,2016-11-01,LASALGAON,MAHARASHTRA,0.1702726915061825
2,2016-11-01,AURAIYA,UTTAR PRADESH,0.16085685367212316
3,2016-11-01,PUKHRAYAN,UTTAR PRADESH,0.151223628571296
4,2016-11-01,DAVANGERE,KARNATAKA,0.13867345381112298
5,2016-11-01,MIRZAPUR,UTTAR PRADESH,0.1129910907613187
6,2016-11-01,AZADPUR,NCT OF DELHI,0.10545508035997207
7,2016-11-01,BANGALORE,KARNATAKA,0.10481418632981146
8,2016-11-01,AZAMGARH,UTTAR PRADESH,0.09726251153688734
10,2016-11-01,AVERAGE,,0.09373214075913941
9,2016-11-01,KANPUR(GRAIN),UTTAR PRADESH,0.08783808689512783
0,2016-12-01,FATEHPUR,UTTAR PRADESH,0.2401410337592145
1,2016-12-01,BANGALORE,KARNATAKA,0.21901860350134186
2,2016-12-01,AURAIYA,UTTAR PRADESH,0.19667105344191305
3,2016-12-01,LASALGAON,MAHARASHTRA,0.1774082344699658
4,2016-12-01,MIRZAPUR,UTTAR PRADESH,0.10956432214648072
5,2016-12-01,HUBLI (AMARAGOL),KARNATAKA,0.09754628651211784
6,2016-12-01,DAVANGERE,KARNATAKA,0.09364184889632164
10,2016-12-01,AVERAGE,,0.0885523353163327
7,2016-12-01,KANPUR(GRAIN),UTTAR PRADESH,0.08457713446270479
8,2016-12-01,AZAMGARH,UTTAR PRADESH,0.07896491029804276
9,2016-12-01,AZADPUR,NCT OF DELHI,0.06573026837628576
0,2017-01-01,AURAIYA,UTTAR PRADESH,0.18495691367048686
1,2017-01-01,HUBLI (AMARAGOL),KARNATAKA,0.17151545354300762
2,2017-01-01,PUKHRAYAN,UTTAR PRADESH,0.15793559477746666
3,2017-01-01,GONDA,UTTAR PRADESH,0.1461543032267006
4,2017-01-01,FATEHPUR,UTTAR PRADESH,0.14539235002055267
5,2017-01-01,BANGALORE,KARNATAKA,0.1366891747182932
6,2017-01-01,MIRZAPUR,UTTAR PRADESH,0.1303430010686996
7,2017-01-01,LASALGAON,MAHARASHTRA,0.09178967363435947
10,2017-01-01,AVERAGE,,0.07767108956938062
8,2017-01-01,BELGAUM,KARNATAKA,0.069387113367849
9,2017-01-01,DAVANGERE,KARNATAKA,0.06614451692823528
0,2017-02-01,HUBLI (AMARAGOL),KARNATAKA,0.2994703769237113
1,2017-02-01,BANGALORE,KARNATAKA,0.2419629943772964
2,2017-02-01,PUKHRAYAN,UTTAR PRADESH,0.16014314531134233
3,2017-02-01,FATEHPUR,UTTAR PRADESH,0.12621375113699748
4,2017-02-01,BELGAUM,KARNATAKA,0.08196663132430931
5,2017-02-01,LUCKNOW,UTTAR PRADESH,0.07074430628196635
10,2017-02-01,AVERAGE,,0.06732311075504531
6,2017-02-01,GAZIPUR,UTTAR PRADESH,0.049484641268347035
7,2017-02-01,DAVANGERE,KARNATAKA,0.049084296109906514
8,2017-02-01,AURAIYA,UTTAR PRADESH,0.048846451502791606
9,2017-02-01,LASALGAON,MAHARASHTRA,0.041975350579364266
0,2017-03-01,FATEHPUR,UTTAR PRADESH,0.1315698142075747
1,2017-03-01,BANGALORE,KARNATAKA,0.10329094467510516
2,2017-03-01,HUBLI (AMARAGOL),KARNATAKA,0.07948673520667189
3,2017-03-01,AURAIYA,UTTAR PRADESH,0.07395214815080947
4,2017-03-01,LASALGAON,MAHARASHTRA,0.06393207261188112
5,2017-03-01,GONDA,UTTAR PRADESH,0.059768893909306724
6,2017-03-01,LUCKNOW,UTTAR PRADESH,0.05487652288941139
7,2017-03-01,BELGAUM,KARNATAKA,0.047792364866617934
10,2017-03-01,AVERAGE,,0.047194093258577784
8,2017-03-01,AZADPUR,NCT OF DELHI,0.046354818329154564
9,2017-03-01,JALAUN,UTTAR PRADESH,0.03866386078308054
0,2017-04-01,MIRZAPUR,UTTAR PRADESH,0.13939814350000962
1,2017-04-01,AURAIYA,UTTAR PRADESH,0.13160983668961976
2,2017-04-01,BANGALORE,KARNATAKA,0.12713376724581918
3,2017-04-01,GONDA,UTTAR PRADESH,0.09790025358753794
4,2017-04-01,BARABANKI,UTTAR PRADESH,0.08672192015338713
5,2017-04-01,HUBLI (AMARAGOL),KARNATAKA,0.08543121673600111
6,2017-04-01,KANPUR(GRAIN),UTTAR PRADESH,0.07970456456443316
7,2017-04-01,LUCKNOW,UTTAR PRADESH,0.0632323168050153
8,2017-04-01,LASALGAON,MAHARASHTRA,0.06246633813331201
10,2017-04-01,AVERAGE,,0.06083500632513227
9,2017-04-01,DAVANGERE,KARNATAKA,0.05141527329806438
0,2017-05-01,AURAIYA,UTTAR PRADESH,1.2099925040521204
1,2017-05-01,BANGALORE,KARNATAKA,0.20463155334842045
2,2017-05-01,PUKHRAYAN,UTTAR PRADESH,0.18180914517923985
3,2017-05-01,GAZIPUR,UTTAR PRADESH,0.16391301883372952
4,2017-05-01,GONDA,UTTAR PRADESH,0.1532198214128169
10,2017-05-01,AVERAGE,,0.13747319796416407
5,2017-05-01,MIRZAPUR,UTTAR PRADESH,0.1149451486781913
6,2017-05-01,HUBLI (AMARAGOL),KARNATAKA,0.09492651220564337
7,2017-05-01,LASALGAON,MAHARASHTRA,0.09359965760256098
8,2017-05-01,FATEHPUR,UTTAR PRADESH,0.09357386511620452
9,2017-05-01,DAVANGERE,KARNATAKA,0.08493741030952466
0,2017-06-01,PUKHRAYAN,UTTAR PRADESH,0.22250320806057905
1,2017-06-01,BELGAUM,KARNATAKA,0.12466238697957285
2,2017-06-01,BANGALORE,KARNATAKA,0.11715386850912254
3,2017-06-01,KANNAUJ,UTTAR PRADESH,0.10758126368738423
4,2017-06-01,AZADPUR,NCT OF DELHI,0.10379179217035492
5,2017-06-01,LASALGAON,MAHARASHTRA,0.09119103546515926
6,2017-06-01,BARABANKI,UTTAR PRADESH,0.0871339523711732
7,2017-06-01,KANPUR(GRAIN),UTTAR PRADESH,0.07374475848235519
8,2017-06-01,HUBLI (AMARAGOL),KARNATAKA,0.07320760336918254
9,2017-06-01,MIRZAPUR,UTTAR PRADESH,0.07317495037986875
10,2017-06-01,AVERAGE,,0.07053801197906637
0,2017-07-01,LASALGAON,MAHARASHTRA,0.37847993564385135
1,2017-07-01,FATEHPUR,UTTAR PRADESH,0.2928757551106036
2,2017-07-01,BANGALORE,KARNATAKA,0.2545438085994494
3,2017-07-01,BELGAUM,KARNATAKA,0.2371501643193388
4,2017-07-01,DAVANGERE,KARNATAKA,0.21038250906514888
5,2017-07-01,HUBLI (AMARAGOL),KARNATAKA,0.15487554297194692
10,2017-07-01,AVERAGE,,0.1266661721684747
6,2017-07-01,BARABANKI,UTTAR PRADESH,0.12482245644787307
7,2017-07-01,KANPUR(GRAIN),UTTAR PRADESH,0.1241221729824186
8,2017-07-01,AZADPUR,NCT OF DELHI,0.12302641051531055
9,2017-07-01,LUCKNOW,UTTAR PRADESH,0.10239297849774516
0,2017-08-01,JALAUN,UTTAR PRADESH,0.26196308278966185
1,2017-08-01,BAHRAICH,UTTAR PRADESH,0.26117994951810064
2,2017-08-01,GONDA,UTTAR PRADESH,0.24412986884752355
3,2017-08-01,KANNAUJ,UTTAR PRADESH,0.2284944969603125
4,2017-08-01,MIRZAPUR,UTTAR PRADESH,0.20686964898662968
5,2017-08-01,PUKHRAYAN,UTTAR PRADESH,0.20384946535729265
6,2017-08-01,LAKHIMPUR,UTTAR PRADESH,0.194588680562966
7,2017-08-01,DAVANGERE,KARNATAKA,0.18512742673638397
8,2017-08-01,AURAIYA,UTTAR PRADESH,0.1821043989127282
9,2017-08-01,LUCKNOW,UTTAR PRADESH,0.1819136413420472
10,2017-08-01,AVERAGE,,0.17091925691059104
0,2017-09-01,DAVANGERE,KARNATAKA,0.22006211863467112
1,2017-09-01,AURAIYA,UTTAR PRADESH,0.19226251556819668
2,2017-09-01,BANGALORE,KARNATAKA,0.1878153286833681
3,2017-09-01,LASALGAON,MAHARASHTRA,0.16069365697994414
4,2017-09-01,AZADPUR,NCT OF DELHI,0.1553484145727661
5,2017-09-01,GAZIPUR,UTTAR PRADESH,0.1193394685128846
6,2017-09-01,LUCKNOW,UTTAR PRADESH,0.11918382424713092
7,2017-09-01,HUBLI (AMARAGOL),KARNATAKA,0.11572926485167485
8,2017-09-01,BELGAUM,KARNATAKA,0.1099635233123782
10,2017-09-01,AVERAGE,,0.1055808138533531
9,2017-09-01,BASTI,UTTAR PRADESH,0.10447226082760024
0,2017-10-01,AURAIYA,UTTAR PRADESH,0.3449823713302657
1,2017-10-01,JALAUN,UTTAR PRADESH,0.2841207673957661
2,2017-10-01,KANPUR(GRAIN),UTTAR PRADESH,0.2808028835076766
3,2017-10-01,PUKHRAYAN,UTTAR PRADESH,0.2337983426188181
4,2017-10-01,BANGALORE,KARNATAKA,0.2309860312735153
5,2017-10-01,AZAMGARH,UTTAR PRADESH,0.1914059953614915
6,2017-10-01,MIRZAPUR,UTTAR PRADESH,0.1903014756603121
7,2017-10-01,GAZIPUR,UTTAR PRADESH,0.18654805400074428
8,2017-10-01,FATEHPUR,UTTAR PRADESH,0.1835219992212733
10,2017-10-01,AVERAGE,,0.17918149631705488
9,2017-10-01,DAVANGERE,KARNATAKA,0.17905321605438326
0,2017-11-01,DAVANGERE,KARNATAKA,0.2037466494502174
1,2017-11-01,BELGAUM,KARNATAKA,0.19422855503841002
2,2017-11-01,LASALGAON,MAHARASHTRA,0.13974423956799084
3,2017-11-01,BANGALORE,KARNATAKA,0.12221924082984174
4,2017-11-01,JALAUN,UTTAR PRADESH,0.1064347102944362
5,2017-11-01,GONDA,UTTAR PRADESH,0.1028000097836683
6,2017-11-01,LUCKNOW,UTTAR PRADESH,0.09275900677939854
7,2017-11-01,BARABANKI,UTTAR PRADESH,0.09272900161252184
10,2017-11-01,AVERAGE,,0.08869421509094658
8,2017-11-01,GAZIPUR,UTTAR PRADESH,0.08751960374016284
9,2017-11-01,HUBLI (AMARAGOL),KARNATAKA,0.08712135857063022
0,2017-12-01,JALAUN,UTTAR PRADESH,0.16005649542767747
1,2017-12-01,BELGAUM,KARNATAKA,0.15790972205263998
2,2017-12-01,PUKHRAYAN,UTTAR PRADESH,0.14127788717603265
3,2017-12-01,GAZIPUR,UTTAR PRADESH,0.12593689910898107
4,2017-12-01,BANGALORE,KARNATAKA,0.10506289000239832
5,2017-12-01,LASALGAON,MAHARASHTRA,0.10207550047379688
6,2017-12-01,DAVANGERE,KARNATAKA,0.09904335225100297
7,2017-12-01,KANPUR(GRAIN),UTTAR PRADESH,0.08858866015084976
8,2017-12-01,LAKHIMPUR,UTTAR PRADESH,0.08173373176612282
10,2017-12-01,AVERAGE,,0.07240545940460386
9,2017-12-01,HUBLI (AMARAGOL),KARNATAKA,0.06703373967748058
0,2018-01-01,BANGALORE,KARNATAKA,0.17898880582094354
1,2018-01-01,HUBLI (AMARAGOL),KARNATAKA,0.164196507025735
2,2018-01-01,LASALGAON,MAHARASHTRA,0.16054124857700725
3,2018-01-01,DAVANGERE,KARNATAKA,0.12804353963013185
4,2018-01-01,BELGAUM,KARNATAKA,0.09971856075908722
5,2018-01-01,FATEHPUR,UTTAR PRADESH,0.0951462686322563
6,2018-01-01,JALAUN,UTTAR PRADESH,0.09289661461573984
7,2018-01-01,AZADPUR,NCT OF DELHI,0.07614132990753418
8,2018-01-01,PUKHRAYAN,UTTAR PRADESH,0.07565775930727672
10,2018-01-01,AVERAGE,,0.06788771590345959
9,2018-01-01,LUCKNOW,UTTAR PRADESH,0.05294030656638125
0,2018-02-01,BANGALORE,KARNATAKA,0.2283825004344523
1,2018-02-01,LASALGAON,MAHARASHTRA,0.21969361711077404
2,2018-02-01,HUBLI (AMARAGOL),KARNATAKA,0.1809811450859347
3,2018-02-01,PUKHRAYAN,UTTAR PRADESH,0.17803557578637536
4,2018-02-01,BELGAUM,KARNATAKA,0.17134943604847672
5,2018-02-01,KANPUR(GRAIN),UTTAR PRADESH,0.17018245373600702
6,2018-02-01,GAZIPUR,UTTAR PRADESH,0.16297278819469851
7,2018-02-01,DAVANGERE,KARNATAKA,0.13911082456890986
8,2018-02-01,BAHRAICH,UTTAR PRADESH,0.1377089493244558
9,2018-02-01,MIRZAPUR,UTTAR PRADESH,0.13214933386761166
10,2018-02-01,AVERAGE,,0.12403655791386053
0,2018-03-01,AURAIYA,UTTAR PRADESH,0.2725979178858529
1,2018-03-01,GONDA,UTTAR PRADESH,0.2320172807330333
2,2018-03-01,GAZIPUR,UTTAR PRADESH,0.20879673110556535
3,2018-03-01,JALAUN,UTTAR PRADESH,0.20480932973258725
4,2018-03-01,BASTI,UTTAR PRADESH,0.2012052329972921
5,2018-03-01,PUKHRAYAN,UTTAR PRADESH,0.18914795463122624
6,2018-03-01,BANGALORE,KARNATAKA,0.183112196360227
7,2018-03-01,BARABANKI,UTTAR PRADESH,0.1771165551899276
8,2018-03-01,MIRZAPUR,UTTAR PRADESH,0.16684243636599594
9,2018-03-01,LAKHIMPUR,UTTAR PRADESH,0.16097954812828544
10,2018-03-01,AVERAGE,,0.1559502599671988
0,2018-04-01,KANPUR(GRAIN),UTTAR PRADESH,0.19577725270592244
1,2018-04-01,AURAIYA,UTTAR PRADESH,0.15537352485758826
2,2018-04-01,HUBLI (AMARAGOL),KARNATAKA,0.13660200996583238
3,2018-04-01,BELGAUM,KARNATAKA,0.1283847502462656
4,2018-04-01,LASALGAON,MAHARASHTRA,0.10351339305396208
5,2018-04-01,AZAMGARH,UTTAR PRADESH,0.09123546139706967
6,2018-04-01,DAVANGERE,KARNATAKA,0.09035644071030634
7,2018-04-01,BANGALORE,KARNATAKA,0.08382557722343374
10,2018-04-01,AVERAGE,,0.08123615908332238
8,2018-04-01,BARABANKI,UTTAR PRADESH,0.07676122555352619
9,2018-04-01,PUKHRAYAN,UTTAR PRADESH,0.07582548862704876
0,2018-05-01,HUBLI (AMARAGOL),KARNATAKA,0.25043470586056776
1,2018-05-01,KANNAUJ,UTTAR PRADESH,0.1548866074267504
2,2018-05-01,BANGALORE,KARNATAKA,0.14890195754622648
3,2018-05-01,LUCKNOW,UTTAR PRADESH,0.106763417534801
4,2018-05-01,AURAIYA,UTTAR PRADESH,0.0942535010474126
5,2018-05-01,GONDA,UTTAR PRADESH,0.08931466010711893
6,2018-05-01,AZAMGARH,UTTAR PRADESH,0.08315007742646624
7,2018-05-01,DAVANGERE,KARNATAKA,0.08016176803502317
8,2018-05-01,LASALGAON,MAHARASHTRA,0.0790854522357661
10,2018-05-01,AVERAGE,,0.07720383164819111
9,2018-05-01,BELGAUM,KARNATAKA,0.07061119866094492
0,2018-06-01,MIRZAPUR,UTTAR PRADESH,0.3927739589313204
1,2018-06-01,FATEHPUR,UTTAR PRADESH,0.28263072669384115
2,2018-06-01,GAZIPUR,UTTAR PRADESH,0.2387041997223501
3,2018-06-01,BAHRAICH,UTTAR PRADESH,0.21032958306371516
4,2018-06-01,KANNAUJ,UTTAR PRADESH,0.18106002868353294
5,2018-06-01,BARABANKI,UTTAR PRADESH,0.167715293267049
6,2018-06-01,AURAIYA,UTTAR PRADESH,0.1610172359916964
7,2018-06-01,LASALGAON,MAHARASHTRA,0.16011536115519465
8,2018-06-01,KANPUR(GRAIN),UTTAR PRADESH,0.15512342554245626
10,2018-06-01,AVERAGE,,0.15500989483122116
9,2018-06-01,HUBLI (AMARAGOL),KARNATAKA,0.15490437267169632
0,2018-07-01,MIRZAPUR,UTTAR PRADESH,0.1350287107601874
1,2018-07-01,JALAUN,UTTAR PRADESH,0.13447962349478051
2,2018-07-01,HUBLI (AMARAGOL),KARNATAKA,0.1272434943419963
3,2018-07-01,BANGALORE,KARNATAKA,0.10449049741350762
4,2018-07-01,AURAIYA,UTTAR PRADESH,0.09891590134255544
5,2018-07-01,LAKHIMPUR,UTTAR PRADESH,0.08347789160867099
6,2018-07-01,DAVANGERE,KARNATAKA,0.08082255683821585
7,2018-07-01,BARABANKI,UTTAR PRADESH,0.07080720202546313
10,2018-07-01,AVERAGE,,0.06944912908197394
8,2018-07-01,GONDA,UTTAR PRADESH,0.0689842344340137
9,2018-07-01,PUKHRAYAN,UTTAR PRADESH,0.06548791713083456
0,2018-08-01,HUBLI (AMARAGOL),KARNATAKA,0.2503257650780927
1,2018-08-01,JALAUN,UTTAR PRADESH,0.1502101528938698
2,2018-08-01,BELGAUM,KARNATAKA,0.10076136621594778
3,2018-08-01,BANGALORE,KARNATAKA,0.09828726212639728
4,2018-08-01,GAZIPUR,UTTAR PRADESH,0.08316972255901592
5,2018-08-01,DAVANGERE,KARNATAKA,0.07802031038743128
6,2018-08-01,LASALGAON,MAHARASHTRA,0.07438761560073201
7,2018-08-01,KANNAUJ,UTTAR PRADESH,0.07164010431074172
10,2018-08-01,AVERAGE,,0.0665133494650664
8,2018-08-01,BAHRAICH,UTTAR PRADESH,0.0555731168878533
9,2018-08-01,GONDA,UTTAR PRADESH,0.052206955296665705
0,2018-09-01,JALAUN,UTTAR PRADESH,0.21255930036644144
1,2018-09-01,BAHRAICH,UTTAR PRADESH,0.11408364931721045
2,2018-09-01,GAZIPUR,UTTAR PRADESH,0.09960211971391736
3,2018-09-01,BELGAUM,KARNATAKA,0.09246045638939808
4,2018-09-01,KANNAUJ,UTTAR PRADESH,0.08357573032346732
5,2018-09-01,GONDA,UTTAR PRADESH,0.07661315250213273
6,2018-09-01,HUBLI (AMARAGOL),KARNATAKA,0.07552221989762446
7,2018-09-01,AZADPUR,NCT OF DELHI,0.07477631268527002
8,2018-09-01,DAVANGERE,KARNATAKA,0.072903230227276
10,2018-09-01,AVERAGE,,0.07024560400822348
9,2018-09-01,LUCKNOW,UTTAR PRADESH,0.06928113617915045
0,2018-10-01,JALAUN,UTTAR PRADESH,0.22536983740526684
1,2018-10-01,BANGALORE,KARNATAKA,0.17602213057705285
2,2018-10-01,AZADPUR,NCT OF DELHI,0.17594781884093186
3,2018-10-01,FATEHPUR,UTTAR PRADESH,0.16991946774638794
4,2018-10-01,BAHRAICH,UTTAR PRADESH,0.16569360147624526
5,2018-10-01,MIRZAPUR,UTTAR PRADESH,0.1625758335811639
6,2018-10-01,BASTI,UTTAR PRADESH,0.15928060832425445
7,2018-10-01,PUKHRAYAN,UTTAR PRADESH,0.14151278121359429
8,2018-10-01,DAVANGERE,KARNATAKA,0.1412499966764114
9,2018-10-01,GONDA,UTTAR PRADESH,0.1366057190333827
10,2018-10-01,AVERAGE,,0.11564807957420221
0,2018-11-01,LASALGAON,MAHARASHTRA,0.35223046011180914
1,2018-11-01,BANGALORE,KARNATAKA,0.2253611888657495
2,2018-11-01,LUCKNOW,UTTAR PRADESH,0.17000067446946132
3,2018-11-01,FATEHPUR,UTTAR PRADESH,0.16868962706241344
4,2018-11-01,KANPUR(GRAIN),UTTAR PRADESH,0.14982998287674382
5,2018-11-01,DAVANGERE,KARNATAKA,0.13846776899765553
6,2018-11-01,AZADPUR,NCT OF DELHI,0.12542374032278025
7,2018-11-01,BASTI,UTTAR PRADESH,0.11322304102521236
8,2018-11-01,BELGAUM,KARNATAKA,0.11187332241908234
10,2018-11-01,AVERAGE,,0.10731050986501738
9,2018-11-01,HUBLI (AMARAGOL),KARNATAKA,0.10013186982951712
0,2018-12-01,LASALGAON,MAHARASHTRA,0.2992753118668867
1,2018-12-01,BARABANKI,UTTAR PRADESH,0.2681702452176914
2,2018-12-01,FATEHPUR,UTTAR PRADESH,0.20132266869704987
3,2018-12-01,KANNAUJ,UTTAR PRADESH,0.18000987606067875
4,2018-12-01,LAKHIMPUR,UTTAR PRADESH,0.15929735718184931
