<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a55fbb2a20d3b65941e3d646814899858292d1a7e9837dd0851c2ad2c656057a
size 4557
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0173528404096708,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.021471727880071963,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-04-01,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-05-01,0.02147172788007196,2.0,0.0,0.0,2.0,0,2,0,2,4.0
2016-06-01,0.045377397611047976,3.0,1.0,0.0,4.0,1,6,0,7,11.0
2016-07-01,0.013319095716687374,4.0,1.0,0.0,5.0,1,6,0,7,12.0
2016-08-01,0.0,4.0,1.0,0.0,5.0,1,6,0,7,12.0
2016-09-01,0.029735379373001025,4.0,2.0,0.0,6.0,1,6,0,7,13.0
2016-10-01,0.011560471152149228,4.0,2.0,0.0,6.0,0,2,0,2,8.0
2016-11-01,0.015549017264706585,5.0,2.0,0.0,7.0,0,0,0,0,7.0
2016-12-01,0.025691979970273043,5.0,3.0,0.0,8.0,0,0,0,0,8.0
2017-01-01,0.0,5.0,3.0,0.0,8.0,0,0,0,0,8.0
2017-02-01,0.03448070037910847,6.0,4.0,0.0,10.0,0,0,0,0,10.0
2017-03-01,0.04098547307502271,6.0,5.0,1.0,12.0,0,0,0,0,12.0
2017-04-01,0.03191575784555272,6.0,6.0,2.0,14.0,0,0,3,3,17.0
2017-05-01,0.0291825904201258,5.0,6.0,2.0,13.0,0,0,8,8,21.0
2017-06-01,0.022585293623364616,5.0,5.0,3.0,13.0,0,0,12,12,25.0
2017-07-01,0.04556949999340048,5.0,6.0,4.0,15.0,0,0,16,16,31.0
2017-08-01,0.0579870379602248,5.0,7.0,5.0,17.0,0,0,20,20,37.0
2017-09-01,0.02858966759567453,6.0,6.0,6.0,18.0,3,4,20,27,45.0
2017-10-01,0.012566517025081332,6.0,6.0,6.0,18.0,7,7,20,34,52.0
2017-11-01,0.031077373534443467,5.0,6.0,6.0,17.0,12,12,20,44,61.0
2017-12-01,0.017260202184873386,5.0,5.0,7.0,17.0,16,16,20,52,69.0
2018-01-01,0.019736243793362845,6.0,5.0,7.0,18.0,18,20,21,59,77.0
2018-02-01,0.0345551586079808,5.0,5.0,8.0,18.0,13,18,19,50,68.0
2018-03-01,0.0059368575011932,4.0,4.0,7.0,15.0,9,15,15,39,54.0
2018-04-01,0.026540643385506872,5.0,4.0,7.0,16.0,4,13,10,27,43.0
2018-05-01,0.021494109948162737,5.0,5.0,7.0,17.0,0,11,6,17,34.0
2018-06-01,0.009640713321622895,4.0,5.0,6.0,15.0,0,7,2,9,24.0
2018-07-01,0.06246189843106473,4.0,5.0,6.0,15.0,0,8,0,8,23.0
2018-08-01,0.010259293646920926,4.0,4.0,5.0,13.0,0,8,0,8,21.0
2018-09-01,0.015272366674780522,4.0,4.0,4.0,12.0,1,4,0,5,17.0
2018-10-01,0.00984662593014003,4.0,4.0,4.0,12.0,1,4,0,5,17.0
2018-11-01,0.006370116422324941,4.0,4.0,4.0,12.0,1,3,0,4,16.0
2018-12-01,0.014296485618157669,5.0,4.0,3.0,12.0,1,4,0,5,17.0
2019-01-01,0.019227022698881345,5.0,5.0,3.0,13.0,0,4,0,4,17.0
2019-02-01,0.013746075107356495,5.0,5.0,2.0,12.0,0,4,0,4,16.0
2019-03-01,0.01172888118255482,5.0,5.0,2.0,12.0,0,4,0,4,16.0
2019-04-01,0.0133728691618677,5.0,4.0,1.0,10.0,0,2,0,2,12.0
2019-05-01,0.01799703375908466,5.0,4.0,1.0,10.0,4,1,0,5,15.0
2019-06-01,0.024374411425952664,5.0,5.0,1.0,11.0,7,4,0,11,22.0
2019-07-01,0.01295664983120033,4.0,4.0,0.0,8.0,7,6,0,13,21.0
2019-08-01,0.011195325537761841,4.0,4.0,0.0,8.0,9,10,0,19,27.0
