<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:843620655307eed217a7e5b94f9c585763eed48df3e59f8dfb8d1f69c0cd3633
size 4536
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.29581560489245623,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-02-01,0.205774720933332,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-03-01,0.0435735020974217,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-04-01,0.0749386047458133,1.0,1.0,0.0,2.0,0,1,0,1,3.0
2016-05-01,0.015819378648187304,1.0,1.0,0.0,2.0,0,5,0,5,7.0
2016-06-01,0.012312306984588366,1.0,1.0,0.0,2.0,0,6,0,6,8.0
2016-07-01,0.023034595112519055,1.0,1.0,0.0,2.0,0,6,0,6,8.0
2016-08-01,0.01968668030594577,1.0,1.0,0.0,2.0,0,6,0,6,8.0
2016-09-01,0.02805209235315064,1.0,1.0,0.0,2.0,0,3,0,3,5.0
2016-10-01,0.01617581994309485,1.0,1.0,0.0,2.0,0,1,0,1,3.0
2016-11-01,0.10191956475690192,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2016-12-01,0.16855691865278422,1.0,2.0,0.0,3.0,0,0,0,0,3.0
2017-01-01,0.053475964512447086,0.0,2.0,0.0,2.0,0,1,0,1,3.0
2017-02-01,0.09741045017600647,0.0,1.0,0.0,1.0,0,5,0,5,6.0
2017-03-01,0.03846432059026007,0.0,1.0,0.0,1.0,0,5,0,5,6.0
2017-04-01,0.22498958059662194,1.0,2.0,1.0,4.0,0,5,3,8,12.0
2017-05-01,0.08930436839795253,1.0,2.0,1.0,4.0,0,5,3,8,12.0
2017-06-01,0.0063241736729904895,1.0,2.0,1.0,4.0,0,2,4,6,10.0
2017-07-01,0.015474266711805703,1.0,2.0,1.0,4.0,0,0,4,4,8.0
2017-08-01,0.04345135651224456,1.0,2.0,1.0,4.0,0,0,8,8,12.0
2017-09-01,0.0,1.0,2.0,1.0,4.0,0,0,10,10,14.0
2017-10-01,0.0,1.0,2.0,1.0,4.0,0,0,13,13,17.0
2017-11-01,0.02260001457066813,1.0,1.0,1.0,3.0,0,0,18,18,21.0
2017-12-01,0.0498997749498917,1.0,1.0,1.0,3.0,0,0,19,19,22.0
2018-01-01,0.14910059398788902,1.0,1.0,1.0,3.0,0,0,15,15,18.0
2018-02-01,0.07770757379854842,1.0,1.0,1.0,3.0,0,0,10,10,13.0
2018-03-01,0.05064772787795034,1.0,1.0,1.0,3.0,0,0,6,6,9.0
2018-04-01,0.1415051824444047,0.0,0.0,1.0,1.0,0,0,1,1,2.0
2018-05-01,0.08500958123375363,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2018-06-01,0.0178717625555204,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2018-07-01,0.007624065250587002,0.0,0.0,1.0,1.0,0,1,0,1,2.0
2018-08-01,0.010993709775559649,0.0,0.0,1.0,1.0,0,1,0,1,2.0
2018-09-01,0.00808844072784335,0.0,0.0,1.0,1.0,0,1,0,1,2.0
2018-10-01,0.02145358818445009,0.0,0.0,1.0,1.0,0,1,0,1,2.0
2018-11-01,0.006691094950033958,0.0,0.0,1.0,1.0,0,0,0,0,1.0
2018-12-01,0.2607784114547972,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2019-01-01,0.11112342398489848,1.0,1.0,2.0,4.0,0,1,0,1,5.0
2019-02-01,0.09522517935985504,1.0,1.0,2.0,4.0,0,4,0,4,8.0
2019-03-01,0.1485023281433471,2.0,2.0,2.0,6.0,0,7,0,7,13.0
2019-04-01,0.14789759742176756,2.0,3.0,2.0,7.0,0,9,0,9,16.0
2019-05-01,0.03575626357172893,2.0,3.0,2.0,7.0,0,9,0,9,16.0
2019-06-01,0.032203389728847065,2.0,3.0,2.0,7.0,0,7,0,7,14.0
2019-07-01,0.015913197938232804,2.0,3.0,2.0,7.0,0,4,0,4,11.0
2019-08-01,0.02319509567235684,2.0,3.0,2.0,7.0,0,2,0,2,9.0
2019-09-01,0.1854163363354151,2.0,4.0,2.0,8.0,0,0,0,0,8.0
2019-10-01,0.19393718431199544,3.0,4.0,3.0,10.0,0,0,0,0,10.0
2019-11-01,0.04413147599283816,3.0,4.0,3.0,10.0,0,0,0,0,10.0
2019-12-01,0.12799668120736402,2.0,3.0,2.0,7.0,0,0,0,0,7.0
2020-01-01,0.03754123669829813,2.0,3.0,2.0,7.0,0,0,0,0,7.0
2020-02-01,0.34294114222486755,3.0,4.0,3.0,10.0,0,3,3,6,16.0
2020-03-01,0.10096055229169262,2.0,3.0,3.0,8.0,3,7,7,17,25.0
2020-04-01,0.06893463585489484,2.0,2.0,2.0,6.0,4,9,12,25,31.0
2020-05-01,0.0184927004596724,2.0,2.0,2.0,6.0,4,9,16,29,35.0
2020-06-01,0.02821412305432401,2.0,2.0,2.0,6.0,4,8,20,32,38.0
2020-07-01,0.0664581946554207,2.0,2.0,2.0,6.0,3,4,20,27,33.0
2020-08-01,0.052336825215510176,2.0,2.0,2.0,6.0,0,1,20,21,27.0
2020-09-01,0.016117534331160574,2.0,1.0,2.0,5.0,0,0,20,20,25.0
2020-10-01,0.03979769476600964,1.0,1.0,1.0,3.0,0,0,20,20,23.0
2020-11-01,0.05046237776880217,1.0,1.0,1.0,3.0,0,0,20,20,23.0
2020-12-01,0.2890645702005516,1.0,2.0,2.0,5.0,0,0,20,20,25.0
