<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4a46d81b3220adf92c740cc8bdbd7d55a38badd677907acee68042d42cd0673d
size 13013
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmedabad(Chimanbhai Patal Market Vasana),01/04/2017,733.5,Chips,700,900,850,
,,,Desi,300,600,500,
,,,Other,400,750,600,
,03/04/2017,801.7,Chips,700,900,800,
,,,Desi,350,700,550,
,,,Other,400,800,700,
,04/04/2017,698.7,Chips,800,900,850,
,,,Desi,400,800,600,
,,,Other,500,800,700,
,06/04/2017,1348.1,Chips,800,1000,900,
,,,Desi,300,700,500,
,,,Other,450,750,600,
,07/04/2017,725.1,Chips,800,1000,900,
,,,Desi,400,700,600,
,,,Other,400,800,650,
,08/04/2017,902.4,Chips,700,1000,900,
,,,Desi,400,600,500,
,,,Other,400,750,600,
,10/04/2017,1392,Chips,1000,1200,1100,
,,,Desi,400,600,550,
,,,Other,400,750,600,
,11/04/2017,764.4,Chips,800,1000,950,
,,,Desi,350,700,550,
,,,Other,400,750,600,
,12/04/2017,618.4,Chips,800,1200,1100,
,,,Desi,400,700,550,
,,,Other,400,750,600,
,13/04/2017,836.4,Chips,800,1100,1000,
,,,Desi,300,600,500,
,,,Other,400,750,600,
,15/04/2017,1887.3,Chips,800,1000,900,
,,,Desi,300,650,500,
,,,Other,400,750,600,
,17/04/2017,779.2,Chips,800,1200,1050,
,,,Desi,300,650,500,
,,,Other,350,750,600,
,18/04/2017,656.4,Chips,900,1000,950,
,,,Desi,350,700,550,
,,,Other,400,750,600,
,19/04/2017,819.9,Chips,900,1200,1100,
,,,Desi,400,600,500,
,,,Other,350,800,600,
,20/04/2017,853.1,Chips,800,1200,1000,
,,,Desi,350,650,500,
,,,Other,350,700,550,
,21/04/2017,651.1,Chips,900,1200,1100,
,,,Desi,350,600,500,
,,,Other,350,700,600,
,22/04/2017,843.8,Chips,900,1200,1100,
,,,Desi,350,550,450,
,,,Other,350,750,550,
,24/04/2017,773.5,Chips,800,1200,1050,
,,,Desi,350,600,500,
,,,Other,400,750,600,
,25/04/2017,636.6,Chips,800,1200,1000,
,,,Desi,400,600,500,
,,,Other,350,700,550,
,26/04/2017,749.8,Chips,800,1200,1100,
,,,Desi,400,650,550,
,,,Other,350,750,600,
,27/04/2017,645.2,Chips,800,1200,1100,
,,,Desi,350,650,550,
,,,Other,350,700,550,
,29/04/2017,1063.5,Chips,800,1200,1050,
,,,Desi,350,650,550,
,,,Other,400,750,600,
Anand(Veg,Yard,Anand),03/04/2017,0.51,Other,300,800,700,
,05/04/2017,0.51,Other,300,700,600,
,06/04/2017,0.51,Other,300,700,600,
,07/04/2017,0.41,Other,300,750,650,
,10/04/2017,0.49,Other,350,800,700,
,12/04/2017,0.73,Other,300,800,700,
,13/04/2017,0.59,Other,350,800,700,
,17/04/2017,0.63,Other,400,800,700,
,18/04/2017,0.52,Other,400,750,600,
,19/04/2017,0.86,Other,400,800,750,
,20/04/2017,0.34,Other,400,900,750,
,21/04/2017,0.89,Other,400,800,750,
,22/04/2017,0.56,Other,400,800,750,
,24/04/2017,0.91,Other,350,750,600,
,25/04/2017,0.36,Other,300,750,600,
,26/04/2017,0.86,Other,300,700,600,
,27/04/2017,0.65,Other,350,750,600,
,28/04/2017,0.36,Other,300,750,600,
,29/04/2017,0.65,Other,350,800,700,
Bharuch,01/04/2017,49.96,Other,600,800,700,
,06/04/2017,56.86,Other,500,850,600,
,29/04/2017,52.96,Other,800,1250,1000,
Dahod(Veg. Market),01/04/2017,37.25,Potato,500,800,700,
,02/04/2017,20.2,Potato,500,800,600,
,03/04/2017,52,Potato,600,850,700,
,05/04/2017,37,Potato,600,850,800,
,06/04/2017,40.95,Potato,500,800,700,
,07/04/2017,52,Potato,500,900,700,
,08/04/2017,48.5,Potato,500,900,700,
,09/04/2017,22.6,Potato,500,900,800,
,10/04/2017,32,Potato,500,900,700,
,12/04/2017,42.5,Potato,400,900,700,
