<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:217460b6a308a677f1cea63f2389d87f77ce1733b1b667b9200e9a70be71f360
size 3235
=======
DATE,VOLATILITY,SAMEMONTH,LASTMONTH,LASTYEAR
2016-01-01,0.1005781318595457,Normal,Normal,Normal
2016-02-01,0.0,Normal,Normal,Normal
2016-03-01,0.0,Normal,Normal,Normal
2016-04-01,0.2162126358297304,Normal,Anomaly,Normal
2016-05-01,0.0,Normal,Normal,Normal
2016-06-01,0.2795908857469039,Normal,Anomaly,Normal
2016-07-01,0.0791642299819936,Normal,Normal,Normal
2016-08-01,0.1744326494185894,Normal,Normal,Normal
2016-09-01,0.0,Normal,Normal,Normal
2016-10-01,0.1044612455470579,Normal,Normal,Normal
2016-11-01,0.0,Normal,Normal,Normal
2016-12-01,0.1934088927996839,Anomaly,Normal,Normal
2017-01-01,0.0724389110446404,Normal,Normal,Normal
2017-02-01,0.0,Normal,Normal,Normal
2017-03-01,0.0,Normal,Normal,Normal
2017-04-01,0.0785102783939049,Normal,Normal,Normal
2017-05-01,0.0,Normal,Normal,Normal
2017-06-01,0.1574003330790183,Normal,Anomaly,Anomaly
2017-07-01,0.3005552396021697,Normal,Normal,Normal
2017-08-01,0.0189702363299148,Normal,Normal,Normal
2017-09-01,0.3490800737261885,Normal,Anomaly,Anomaly
2017-10-01,0.0803347933108449,Normal,Normal,Normal
2017-11-01,0.0744312349369161,Normal,Normal,Normal
2017-12-01,0.0130825220805117,Normal,Normal,Normal
2018-01-01,0.046804243797449,Normal,Normal,Normal
2018-02-01,0.1500858804266325,Anomaly,Anomaly,Normal
2018-03-01,0.0,Normal,Normal,Normal
2018-04-01,0.0,Normal,Normal,Normal
2018-05-01,0.0337877303061789,Normal,Normal,Normal
2018-06-01,0.0384041479846089,Normal,Normal,Normal
2018-07-01,0.1086144595814251,Normal,Normal,Normal
2018-08-01,0.025910482252647,Normal,Normal,Normal
2018-09-01,0.0700838536496741,Normal,Normal,Normal
2018-10-01,0.0267597704446788,Normal,Normal,Normal
2018-11-01,0.0322048911529762,Normal,Normal,Normal
2018-12-01,0.058034486538433,Normal,Normal,Normal
2019-01-01,0.0856905332905082,Normal,Normal,Normal
2019-02-01,0.0902601856233675,Normal,Normal,Normal
2019-03-01,0.0381217432174899,Normal,Normal,Normal
2019-04-01,0.1342460507264677,Normal,Normal,Anomaly
2019-05-01,0.0492104781080882,Normal,Normal,Normal
2019-06-01,0.0531163146676882,Normal,Normal,Normal
2019-07-01,0.0718950497969621,Normal,Normal,Normal
2019-08-01,0.0260703912657665,Normal,Normal,Normal
2019-09-01,0.0532968357988907,Normal,Normal,Normal
2019-10-01,0.0,Normal,Normal,Normal
2019-11-01,0.0824768740012042,Normal,Normal,Normal
2019-12-01,0.2493484480571639,Anomaly,Anomaly,Anomaly
2020-01-01,0.0275054333122461,Normal,Normal,Normal
2020-02-01,0.085835995419106,Normal,Normal,Normal
2020-03-01,0.4890443877566968,Anomaly,Anomaly,Anomaly
2020-04-01,0.1749457023643623,Normal,Normal,Anomaly
2020-05-01,0.1755477060631442,Anomaly,Normal,Normal
2020-06-01,0.1897866472729748,Normal,Anomaly,Anomaly
2020-07-01,0.2045961092035587,Anomaly,Normal,Normal
2020-08-01,0.0626862526049907,Normal,Normal,Normal
2020-09-01,0.0,Normal,Normal,Normal
2020-10-01,0.0178632046110742,Normal,Normal,Normal
2020-11-01,0.0,Normal,Normal,Normal
2020-12-01,0.0160880338067105,Normal,Normal,Normal
2021-01-01,0.2727228082639162,Normal,Anomaly,Anomaly
2021-02-01,0.0517142774393061,Normal,Normal,Normal
2021-03-01,0.0336435990987114,Normal,Normal,Normal
2021-04-01,0.0844361734120395,Normal,Normal,Normal
2021-05-01,0.1070233329846592,Normal,Normal,Normal
2021-06-01,0.0255346484219511,Normal,Normal,Normal
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
