<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c4d3815be5c3ee7f725de008407ba4e334328f8b6cf4c4ff1d60484e90962961
size 98908
=======
DATE,ARRIVAL,MEAN,STD
2016-01-01,585.9,585.9,0.0
2016-01-02,557.9,557.9,0.0
2016-01-03,394.45,394.45,0.0
2016-01-04,231.0,231.0,0.0
2016-01-05,339.1,339.1,0.0
2016-01-06,465.5,465.5,0.0
2016-01-07,693.8,693.8,0.0
2016-01-08,822.5,822.5,0.0
2016-01-09,668.1,668.1,0.0
2016-01-10,418.1,418.1,0.0
2016-01-11,168.10000000000005,168.10000000000005,0.0
2016-01-12,642.1,642.1,0.0
2016-01-13,601.2,601.2,0.0
2016-01-14,538.4,538.4,0.0
2016-01-15,523.7,523.7,0.0
2016-01-16,374.1,374.1,0.0
2016-01-17,337.06996484619583,337.06996484619583,0.0
2016-01-18,413.9,413.9,0.0
2016-01-19,605.9,605.9,0.0
2016-01-20,591.0,591.0,0.0
2016-01-21,486.3,486.3,0.0
2016-01-22,389.8,389.8,0.0
2016-01-23,380.0,380.0,0.0
2016-01-24,446.6,446.6,0.0
2016-01-25,513.2,513.2,0.0
2016-01-26,271.55,271.55,0.0
2016-01-27,29.899999999999977,29.899999999999977,0.0
2016-01-28,517.3,517.3,0.0
2016-01-29,409.2,409.2,0.0
2016-01-30,607.5,607.5,0.0
2016-01-31,566.85,566.85,0.0
2016-02-01,526.2,526.2,0.0
2016-02-02,608.6,608.6,0.0
2016-02-03,449.8,449.8,0.0
2016-02-04,591.3,591.3,0.0
2016-02-05,725.9,725.9,0.0
2016-02-06,680.1,680.1,0.0
2016-02-07,589.7,589.7,0.0
2016-02-08,499.3,499.3,0.0
2016-02-09,718.6,718.6,0.0
2016-02-10,519.1,519.1,0.0
2016-02-11,485.5,485.5,0.0
2016-02-12,548.1,548.1,0.0
2016-02-13,566.1,566.1,0.0
2016-02-14,544.0,544.0,0.0
2016-02-15,521.9,521.9,0.0
2016-02-16,581.7,581.7,0.0
2016-02-17,542.3,542.3,0.0
2016-02-18,571.9,571.9,0.0
2016-02-19,560.5,560.5,0.0
2016-02-20,555.1,555.1,0.0
2016-02-21,619.6,619.6,0.0
2016-02-22,684.1,684.1,0.0
2016-02-23,725.6,725.6,0.0
2016-02-24,457.7,457.7,0.0
2016-02-25,355.7,355.7,0.0
2016-02-26,564.9,564.9,0.0
2016-02-27,590.5,590.5,0.0
2016-02-28,472.35,472.35,0.0
2016-02-29,354.2,354.2,0.0
2016-03-01,457.5,457.5,0.0
2016-03-02,358.5,358.5,0.0
2016-03-03,542.6,542.6,0.0
2016-03-04,575.8,575.8,0.0
2016-03-05,688.4,688.4,0.0
2016-03-06,688.5,688.5,0.0
2016-03-07,688.6,688.6,0.0
2016-03-08,786.5,786.5,0.0
2016-03-09,782.8,782.8,0.0
2016-03-10,613.3,613.3,0.0
2016-03-11,616.9,616.9,0.0
2016-03-12,616.5,616.5,0.0
2016-03-13,615.2,615.2,0.0
2016-03-14,613.9,613.9,0.0
2016-03-15,643.6,643.6,0.0
2016-03-16,506.7,506.7,0.0
2016-03-17,528.6,528.6,0.0
2016-03-18,641.4,641.4,0.0
2016-03-19,820.4,820.4,0.0
2016-03-20,700.5,700.5,0.0
2016-03-21,580.6,580.6,0.0
2016-03-22,579.8,579.8,0.0
2016-03-23,605.3,605.3,0.0
2016-03-24,428.0,428.0,0.0
2016-03-25,250.7,250.7,0.0
2016-03-26,424.6,424.6,0.0
2016-03-27,480.95,480.95,0.0
